t,com_des_y,com_ff_y,com_x,com_y,com_z,margin_full,margin_left,margin_right,pelvis_roll,pelvis_pitch,Fn_left,Fn_right,slip_left,slip_right,n_contact_left,n_contact_right,sat_count,q_l_hip_yaw,q_l_hip_roll,q_l_hip_pitch,q_l_knee_pitch,q_l_ankle_pitch,q_l_ankle_roll,q_r_hip_yaw,q_r_hip_roll,q_r_hip_pitch,q_r_knee_pitch,q_r_ankle_pitch,q_r_ankle_roll,qd_l_hip_yaw,qd_l_hip_roll,qd_l_hip_pitch,qd_l_knee_pitch,qd_l_ankle_pitch,qd_l_ankle_roll,qd_r_hip_yaw,qd_r_hip_roll,qd_r_hip_pitch,qd_r_knee_pitch,qd_r_ankle_pitch,qd_r_ankle_roll,tau_l_hip_yaw,tau_l_hip_roll,tau_l_hip_pitch,tau_l_knee_pitch,tau_l_ankle_pitch,tau_l_ankle_roll,tau_r_hip_yaw,tau_r_hip_roll,tau_r_hip_pitch,tau_r_knee_pitch,tau_r_ankle_pitch,tau_r_ankle_roll
0.566,0,0,0.00307335,-3.3684e-18,0.201035,0.0330933,-0.0275,-0.0275,1.03701e-17,-0.00279918,10.1043,10.1043,6.39487e-08,6.39487e-08,4,4,0,-4.58051e-18,-2.59898e-17,-0.100003,0.201739,-0.100669,7.93393e-18,2.56673e-18,4.80874e-18,-0.100003,0.201739,-0.100669,-2.83882e-18,-9.9643e-16,-1.14549e-16,-1.8602e-08,5.91486e-07,1.27099e-06,9.48318e-16,8.68072e-16,-1.09613e-16,-1.8602e-08,5.91486e-07,1.27099e-06,1.11842e-15,2.33622e-16,9.10429e-16,0.000151048,-0.0782535,0.0200697,-2.54691e-16,-1.59154e-16,6.48105e-17,0.000151048,-0.0782535,0.0200697,5.18039e-17
0.568,0,0,0.00307335,-5.05259e-18,0.201035,0.0330933,-0.0275,-0.0275,1.0252e-17,-0.00279919,10.1043,10.1043,6.41219e-08,6.41219e-08,4,4,0,-6.20146e-18,-2.58905e-17,-0.100003,0.201739,-0.100669,1.04774e-17,4.00434e-18,4.24246e-18,-0.100003,0.201739,-0.100669,-5.72418e-19,-8.10473e-16,4.96675e-17,-1.82801e-08,5.54549e-07,1.13934e-06,1.27174e-15,7.18804e-16,-2.8314e-16,-1.82801e-08,5.54549e-07,1.13934e-06,1.1332e-15,2.78852e-16,9.24056e-16,0.00015105,-0.0782535,0.0200696,-3.08602e-16,-2.00219e-16,-6.12279e-18,0.00015105,-0.0782535,0.0200696,1.91903e-18
0.57,0,0,0.00307335,-5.05259e-18,0.201035,0.0330933,-0.0275,-0.0275,1.00702e-17,-0.00279919,10.1043,10.1043,6.42977e-08,6.42977e-08,4,4,0,-7.42811e-18,-2.56143e-17,-0.100003,0.201739,-0.100669,1.22565e-17,5.16895e-18,3.61057e-18,-0.100003,0.201739,-0.100669,2.21121e-18,-6.13326e-16,1.38116e-16,-1.79259e-08,5.17182e-07,1.00793e-06,8.89549e-16,5.82309e-16,-3.15945e-16,-1.79259e-08,5.17182e-07,1.00793e-06,1.39182e-15,3.01085e-16,7.14122e-16,0.000151051,-0.0782535,0.0200696,-4.0898e-16,-2.2216e-16,2.29552e-16,0.000151051,-0.0782535,0.0200696,-6.71729e-17
0.572,0,0,0.00307335,-5.05259e-18,0.201035,0.0330933,-0.0275,-0.0275,9.74146e-18,-0.0027992,10.1043,10.1043,6.44757e-08,6.44757e-08,4,4,0,-8.28882e-18,-2.5126e-17,-0.100003,0.201739,-0.100669,1.42447e-17,5.89905e-18,2.88357e-18,-0.100003,0.201739,-0.100669,5.05994e-18,-4.30355e-16,2.44125e-16,-1.7541e-08,4.79473e-07,8.77032e-07,9.94083e-16,3.65047e-16,-3.635e-16,-1.7541e-08,4.79473e-07,8.77032e-07,1.42436e-15,3.09901e-16,5.94368e-16,0.000151052,-0.0782536,0.0200695,-4.33906e-16,-2.37724e-16,2.89852e-16,0.000151052,-0.0782536,0.0200695,-1.69931e-16
0.574,0,0,0.00307335,-5.05259e-18,0.201035,0.0330933,-0.0275,-0.0275,9.49249e-18,-0.0027992,10.1043,10.1043,6.46554e-08,6.46554e-08,4,4,0,-8.87085e-18,-2.4591e-17,-0.100003,0.201739,-0.100669,1.66211e-17,6.2845e-18,2.21941e-18,-0.100003,0.201739,-0.100669,8.50114e-18,-2.91013e-16,2.67538e-16,-1.71266e-08,4.41509e-07,7.46917e-07,1.1882e-15,1.92724e-16,-3.32078e-16,-1.71266e-08,4.41509e-07,7.46917e-07,1.7206e-15,3.09751e-16,4.46124e-16,0.000151053,-0.0782536,0.0200695,-5.01331e-16,-2.28788e-16,3.71592e-16,0.000151053,-0.0782536,0.0200695,-2.57815e-16
0.576,0,0,0.00307334,-5.05259e-18,0.201035,0.0330933,-0.0275,-0.0275,9.30348e-18,-0.0027992,10.1043,10.1043,6.48365e-08,6.48365e-08,4,4,0,-9.21341e-18,-2.38893e-17,-0.100003,0.201739,-0.100669,1.84077e-17,6.27543e-18,1.62671e-18,-0.100003,0.201739,-0.100669,1.24661e-17,-1.71282e-16,3.50826e-16,-1.66844e-08,4.03375e-07,6.17842e-07,8.93304e-16,-4.53213e-18,-2.96352e-16,-1.66844e-08,4.03375e-07,6.17842e-07,1.98247e-15,3.07433e-16,4.00565e-16,0.000151054,-0.0782536,0.0200694,-5.87072e-16,-2.15891e-16,3.51917e-16,0.000151054,-0.0782536,0.0200694,-3.83101e-16
0.578,0,0,0.00307334,-5.05259e-18,0.201035,0.0330933,-0.0275,-0.0275,9.21505e-18,-0.00279921,10.1043,10.1043,6.50186e-08,6.50186e-08,4,4,0,-9.16308e-18,-2.32384e-17,-0.100003,0.201739,-0.100669,2.0553e-17,5.87444e-18,1.16819e-18,-0.100003,0.201739,-0.100669,1.58627e-17,2.51664e-17,3.25438e-16,-1.62158e-08,3.65156e-07,4.90061e-07,1.07266e-15,-2.00494e-16,-2.29259e-16,-1.62158e-08,3.65156e-07,4.90061e-07,1.6983e-15,3.00715e-16,2.74552e-16,0.000151055,-0.0782536,0.0200694,-6.18721e-16,-1.8762e-16,3.24675e-16,0.000151055,-0.0782536,0.0200694,-5.2154e-16
0.58,0,0,0.00307334,-5.05259e-18,0.201035,0.0330933,-0.0275,-0.0275,8.97576e-18,-0.00279921,10.1043,10.1043,6.52012e-08,6.52012e-08,4,4,0,-8.59086e-18,-2.24069e-17,-0.100003,0.201739,-0.100669,2.21614e-17,5.05791e-18,6.66011e-19,-0.100003,0.201739,-0.100669,1.87114e-17,2.86107e-16,4.15781e-16,-1.57222e-08,3.26934e-07,3.63816e-07,8.04192e-16,-4.08269e-16,-2.51089e-16,-1.57222e-08,3.26934e-07,3.63816e-07,1.42438e-15,2.7132e-16,2.87021e-16,0.000151055,-0.0782536,0.0200694,-6.96429e-16,-1.47774e-16,2.53878e-16,0.000151055,-0.0782536,0.0200694,-6.02287e-16
0.582,0,0,0.00307334,-5.05259e-18,0.201035,0.0330933,-0.0275,-0.0275,9.29427e-18,-0.00279921,10.1043,10.1043,6.53839e-08,6.53839e-08,4,4,0,-7.79685e-18,-2.19513e-17,-0.100003,0.201739,-0.100669,2.39518e-17,3.99435e-18,6.21407e-19,-0.100003,0.201739,-0.100669,2.17388e-17,3.97009e-16,2.2776e-16,-1.52054e-08,2.8879e-07,2.39345e-07,8.95207e-16,-5.31776e-16,-2.23017e-17,-1.52054e-08,2.8879e-07,2.39345e-07,1.51368e-15,2.17115e-16,1.4822e-16,0.000151056,-0.0782536,0.0200694,-7.24699e-16,-9.3786e-17,2.96453e-16,0.000151056,-0.0782536,0.0200694,-6.67362e-16
0.584,0,0,0.00307334,-5.05259e-18,0.201035,0.0330933,-0.0275,-0.0275,9.34351e-18,-0.00279922,10.1043,10.1043,6.55664e-08,6.55664e-08,4,4,0,-6.72149e-18,-2.12265e-17,-0.100003,0.201739,-0.100669,2.51191e-17,2.70763e-18,4.46556e-19,-0.100003,0.201739,-0.100669,2.45239e-17,5.37679e-16,3.62444e-16,-1.46667e-08,2.50803e-07,1.16876e-07,5.83622e-16,-6.43362e-16,-8.74255e-17,-1.46667e-08,2.50803e-07,1.16876e-07,1.39255e-15,1.77553e-16,3.71507e-16,0.000151057,-0.0782536,0.0200694,-7.85186e-16,-4.43485e-17,9.46341e-18,0.000151057,-0.0782536,0.0200694,-7.64829e-16
0.586,0,0,0.00307334,-5.05259e-18,0.201035,0.0330933,-0.0275,-0.0275,9.06485e-18,-0.00279922,10.1043,10.1043,6.57483e-08,6.57483e-08,4,4,0,-5.39369e-18,-2.02339e-17,-0.100003,0.201739,-0.100669,2.64916e-17,1.21375e-18,8.28731e-20,-0.100003,0.201739,-0.100669,2.72899e-17,6.63901e-16,4.96303e-16,-1.41079e-08,2.13051e-07,-3.37302e-09,6.86251e-16,-7.46942e-16,-1.81842e-16,-1.41079e-08,2.13051e-07,-3.37302e-09,1.383e-15,1.25325e-16,1.80026e-16,0.000151057,-0.0782536,0.0200694,-7.97011e-16,1.00923e-17,9.67809e-17,0.000151057,-0.0782536,0.0200694,-8.39367e-16
0.588,0,0,0.00307334,-3.3684e-18,0.201035,0.0330932,-0.0275,-0.0275,8.64841e-18,-0.00279922,10.1043,10.1043,6.59292e-08,6.59292e-08,4,4,0,-3.88201e-18,-1.912e-17,-0.100003,0.201739,-0.100669,2.73535e-17,-4.36652e-19,-3.13322e-19,-0.100003,0.201739,-0.100669,3.01815e-17,7.55837e-16,5.56941e-16,-1.35305e-08,1.75608e-07,-1.21192e-07,4.30963e-16,-8.25199e-16,-1.98097e-16,-1.35305e-08,1.75608e-07,-1.21192e-07,1.4458e-15,6.75741e-17,-1.84476e-17,0.000151057,-0.0782536,0.0200694,-8.45825e-16,6.96112e-17,2.26679e-16,0.000151057,-0.0782536,0.0200694,-9.21635e-16
0.59,0,0,0.00307334,-3.3684e-18,0.201035,0.0330932,-0.0275,-0.0275,7.98944e-18,-0.00279922,10.1043,10.1043,6.61087e-08,6.61087e-08,4,4,0,-2.26294e-18,-1.78584e-17,-0.100003,0.201739,-0.100669,2.87031e-17,-2.30209e-18,-6.84784e-19,-0.100003,0.201739,-0.100669,3.24552e-17,8.09539e-16,6.30786e-16,-1.2936e-08,1.38548e-07,-2.3638e-07,6.74796e-16,-9.32719e-16,-1.85731e-16,-1.2936e-08,1.38548e-07,-2.3638e-07,1.13687e-15,9.17415e-18,-1.28283e-16,0.000151058,-0.0782536,0.0200694,-8.52682e-16,1.30231e-16,2.59051e-16,0.000151058,-0.0782536,0.0200694,-1.01306e-15
0.592,0,0,0.00307334,-3.3684e-18,0.201035,0.0330932,-0.0275,-0.0275,7.70005e-18,-0.00279922,10.1043,10.1043,6.62865e-08,6.62865e-08,4,4,0,-6.68119e-19,-1.68737e-17,-0.100003,0.201739,-0.100669,3.00347e-17,-3.98673e-18,-7.40149e-19,-0.100003,0.201739,-0.100669,3.45331e-17,7.97408e-16,4.92339e-16,-1.23262e-08,1.01942e-07,-3.48747e-07,6.65838e-16,-8.42321e-16,-2.76824e-17,-1.23262e-08,1.01942e-07,-3.48747e-07,1.03893e-15,-4.70208e-17,-2.59193e-16,0.000151058,-0.0782536,0.0200695,-9.11318e-16,2.01456e-16,2.5461e-16,0.000151058,-0.0782536,0.0200695,-1.05828e-15
0.594,0,0,0.00307334,-3.3684e-18,0.201035,0.0330932,-0.0275,-0.0275,7.16338e-18,-0.00279922,10.1043,10.1043,6.64623e-08,6.64623e-08,4,4,0,9.45026e-19,-1.57043e-17,-0.100003,0.201739,-0.100669,3.11042e-17,-5.54297e-18,-7.87756e-19,-0.100003,0.201739,-0.100669,3.60633e-17,8.06573e-16,5.84694e-16,-1.17025e-08,6.58568e-08,-4.58112e-07,5.34748e-16,-7.78119e-16,-2.38038e-17,-1.17025e-08,6.58568e-08,-4.58112e-07,7.65111e-16,-9.31435e-17,-1.14256e-16,0.000151058,-0.0782536,0.0200695,-9.50602e-16,2.39164e-16,5.70911e-17,0.000151058,-0.0782536,0.0200695,-1.11332e-15
0.596,0,0,0.00307334,-3.3684e-18,0.201035,0.0330932,-0.0275,-0.0275,6.45563e-18,-0.00279922,10.1043,10.1043,6.66357e-08,6.66357e-08,4,4,0,2.61061e-18,-1.44232e-17,-0.100003,0.201739,-0.100669,3.20905e-17,-7.08506e-18,-9.28481e-19,-0.100003,0.201739,-0.100669,3.666e-17,8.32793e-16,6.40587e-16,-1.10667e-08,3.03598e-08,-5.64303e-07,4.93126e-16,-7.71046e-16,-7.03624e-17,-1.10667e-08,3.03598e-08,-5.64303e-07,2.98339e-16,-1.42839e-16,-2.65728e-16,0.000151058,-0.0782535,0.0200695,-9.72929e-16,2.76738e-16,5.36313e-17,0.000151058,-0.0782535,0.0200695,-1.13885e-15
0.598,0,0,0.00307334,-3.3684e-18,0.201035,0.0330932,-0.0275,-0.0275,5.80371e-18,-0.00279922,10.1043,10.1043,6.68064e-08,6.68064e-08,4,4,0,4.18605e-18,-1.30812e-17,-0.100003,0.201739,-0.100669,3.21532e-17,-8.47211e-18,-8.67005e-19,-0.100003,0.201739,-0.100669,3.69872e-17,7.87719e-16,6.70996e-16,-1.04202e-08,-4.48619e-09,-6.67159e-07,3.13301e-17,-6.93526e-16,3.07378e-17,-1.04202e-08,-4.48619e-09,-6.67159e-07,1.636e-16,-1.96528e-16,-3.74603e-16,0.000151058,-0.0782535,0.0200696,-9.99419e-16,3.21997e-16,1.16528e-16,0.000151058,-0.0782535,0.0200696,-1.12201e-15
0.6,0,0,0.00307334,-5.05259e-18,0.201035,0.0330932,-0.0275,-0.0275,5.88058e-18,-0.00279922,10.1043,10.1043,6.6974e-08,6.6974e-08,4,4,0,5.52636e-18,-1.21692e-17,-0.100003,0.201739,-0.100669,3.11246e-17,-9.72159e-18,-2.39377e-19,-0.100003,0.201739,-0.100669,3.66894e-17,6.70156e-16,4.55965e-16,-9.76471e-09,-3.86206e-08,-7.66531e-07,-5.14279e-16,-6.24737e-16,3.13814e-16,-9.76471e-09,-3.86206e-08,-7.66531e-07,-1.48892e-16,-2.37393e-16,-4.53184e-16,0.000151058,-0.0782535,0.0200696,-9.66927e-16,3.52605e-16,-1.2727e-17,0.000151058,-0.0782535,0.0200696,-1.12179e-15
0.602,0,0,0.00307334,-5.05259e-18,0.201035,0.0330932,-0.0275,-0.0275,5.57389e-18,-0.00279922,10.1043,10.1043,6.71384e-08,6.71384e-08,4,4,0,6.64038e-18,-1.10243e-17,-0.100003,0.201739,-0.100669,3.03732e-17,-1.07872e-17,2.33998e-19,-0.100003,0.201739,-0.100669,3.58475e-17,5.5701e-16,5.72493e-16,-9.10175e-09,-7.19854e-08,-8.62278e-07,-3.75704e-16,-5.32828e-16,2.36688e-16,-9.10175e-09,-7.19854e-08,-8.62278e-07,-4.2095e-16,-2.60915e-16,-2.09551e-16,0.000151058,-0.0782535,0.0200697,-8.9546e-16,3.80325e-16,-3.88302e-16,0.000151058,-0.0782535,0.0200697,-1.0896e-15
0.604,0,0,0.00307334,-5.05259e-18,0.201035,0.0330932,-0.0275,-0.0275,5.06076e-18,-0.00279922,10.1043,10.1043,6.72991e-08,6.72991e-08,4,4,0,7.52757e-18,-9.79335e-18,-0.100003,0.201739,-0.100669,2.97425e-17,-1.15198e-17,5.57375e-19,-0.100003,0.201739,-0.100669,3.48553e-17,4.43596e-16,6.15452e-16,-8.43287e-09,-1.04526e-07,-9.5427e-07,-3.1534e-16,-3.66277e-16,1.61689e-16,-8.43287e-09,-1.04526e-07,-9.5427e-07,-4.96081e-16,-2.78276e-16,-3.90754e-16,0.000151058,-0.0782534,0.0200698,-8.83232e-16,3.99249e-16,-3.05304e-16,0.000151058,-0.0782534,0.0200698,-1.04409e-15
0.606,0,0,0.00307334,-5.05259e-18,0.201035,0.0330932,-0.0275,-0.0275,4.42263e-18,-0.00279921,10.1043,10.1043,6.74561e-08,6.74561e-08,4,4,0,8.11627e-18,-8.4984e-18,-0.100003,0.201739,-0.100669,2.83348e-17,-1.19678e-17,9.16693e-19,-0.100003,0.201739,-0.100669,3.34387e-17,2.9435e-16,6.47471e-16,-7.75962e-09,-1.36189e-07,-1.04239e-06,-7.03844e-16,-2.23987e-16,1.79659e-16,-7.75962e-09,-1.36189e-07,-1.04239e-06,-7.08312e-16,-2.88793e-16,-4.8182e-16,0.000151058,-0.0782534,0.0200698,-8.68804e-16,3.97585e-16,-2.20489e-16,0.000151058,-0.0782534,0.0200698,-1.00874e-15
0.608,0,0,0.00307334,-5.05259e-18,0.201035,0.0330932,-0.0275,-0.0275,4.52161e-18,-0.00279921,10.1043,10.1043,6.76089e-08,6.76089e-08,4,4,0,8.36733e-18,-7.67296e-18,-0.100003,0.201739,-0.100669,2.65545e-17,-1.19881e-17,1.90961e-18,-0.100003,0.201739,-0.100669,3.15061e-17,1.25529e-16,4.12724e-16,-7.08351e-09,-1.66926e-07,-1.12652e-06,-8.90179e-16,-1.01659e-17,4.96461e-16,-7.08351e-09,-1.66926e-07,-1.12652e-06,-9.66294e-16,-2.85269e-16,-5.6102e-16,0.000151057,-0.0782534,0.0200699,-7.97657e-16,3.90827e-16,-2.53915e-16,0.000151057,-0.0782534,0.0200699,-9.50441e-16
0.61,0,0,0.00307334,-5.05259e-18,0.201035,0.0330933,-0.0275,-0.0275,4.40013e-18,-0.00279921,10.1043,10.1043,6.77573e-08,6.77573e-08,4,4,0,8.28367e-18,-6.62017e-18,-0.100003,0.201739,-0.100669,2.41232e-17,-1.1719e-17,2.82094e-18,-0.100003,0.201739,-0.100669,2.8613e-17,-4.18312e-17,5.26392e-16,-6.40603e-09,-1.9669e-07,-1.20658e-06,-1.21562e-15,1.34576e-16,4.55661e-16,-6.40603e-09,-1.9669e-07,-1.20658e-06,-1.44656e-15,-2.68838e-16,-2.89944e-16,0.000151057,-0.0782533,0.02007,-7.30377e-16,3.61086e-16,-6.82951e-16,0.000151057,-0.0782533,0.02007,-8.73262e-16
0.612,0,0,0.00307334,-5.05259e-18,0.201035,0.0330933,-0.0275,-0.0275,4.3341e-18,-0.00279921,10.1043,10.1043,6.79012e-08,6.79012e-08,4,4,0,7.96997e-18,-5.67835e-18,-0.100003,0.201739,-0.100669,2.18248e-17,-1.12026e-17,3.69773e-18,-0.100003,0.201739,-0.100669,2.54142e-17,-1.56849e-16,4.70913e-16,-5.72864e-09,-2.25438e-07,-1.28247e-06,-1.1492e-15,2.58184e-16,4.38395e-16,-5.72864e-09,-2.25438e-07,-1.28247e-06,-1.59943e-15,-2.42572e-16,-4.64777e-16,0.000151056,-0.0782533,0.0200701,-6.33217e-16,3.32466e-16,-6.58873e-16,0.000151056,-0.0782533,0.0200701,-7.50722e-16
0.614,0,0,0.00307334,-3.3684e-18,0.201035,0.0330933,-0.0275,-0.0275,4.21426e-18,-0.0027992,10.1043,10.1043,6.80403e-08,6.80403e-08,4,4,0,7.38107e-18,-4.77508e-18,-0.100003,0.201739,-0.100669,1.95455e-17,-1.04396e-17,4.46111e-18,-0.100003,0.201739,-0.100669,2.18906e-17,-2.94451e-16,4.51634e-16,-5.05277e-09,-2.53129e-07,-1.35411e-06,-1.13964e-15,3.81481e-16,3.81691e-16,-5.05277e-09,-2.53129e-07,-1.35411e-06,-1.7618e-15,-2.16835e-16,-4.23116e-16,0.000151056,-0.0782533,0.0200701,-5.69208e-16,2.9943e-16,-6.63416e-16,0.000151056,-0.0782533,0.0200701,-6.43378e-16
0.616,0,0,0.00307334,-3.3684e-18,0.201035,0.0330933,-0.0275,-0.0275,3.97312e-18,-0.0027992,10.1043,10.1043,6.81744e-08,6.81744e-08,4,4,0,6.53715e-18,-3.84838e-18,-0.100003,0.201739,-0.100669,1.73307e-17,-9.49686e-18,5.03309e-18,-0.100003,0.201739,-0.100669,1.84568e-17,-4.21963e-16,4.63349e-16,-4.37982e-09,-2.79727e-07,-1.42145e-06,-1.10742e-15,4.71382e-16,2.85993e-16,-4.37982e-09,-2.79727e-07,-1.42145e-06,-1.71688e-15,-1.79637e-16,-4.25917e-16,0.000151055,-0.0782532,0.0200702,-5.01541e-16,2.5904e-16,-6.14857e-16,0.000151055,-0.0782532,0.0200702,-5.25584e-16
0.618,0,0,0.00307334,-3.3684e-18,0.201035,0.0330933,-0.0275,-0.0275,3.86985e-18,-0.0027992,10.1043,10.1043,6.83034e-08,6.83034e-08,4,4,0,5.4594e-18,-3.10346e-18,-0.100003,0.201739,-0.100669,1.47988e-17,-8.42285e-18,5.62215e-18,-0.100003,0.201739,-0.100669,1.51841e-17,-5.38871e-16,3.7246e-16,-3.71116e-09,-3.05197e-07,-1.48442e-06,-1.26594e-15,5.37004e-16,2.9453e-16,-3.71116e-09,-3.05197e-07,-1.48442e-06,-1.63636e-15,-1.36219e-16,-4.68482e-16,0.000151055,-0.0782532,0.0200703,-4.37495e-16,2.17996e-16,-5.11414e-16,0.000151055,-0.0782532,0.0200703,-4.25915e-16
0.62,0,0,0.00307334,-3.3684e-18,0.201035,0.0330933,-0.0275,-0.0275,3.79374e-18,-0.00279919,10.1043,10.1043,6.8427e-08,6.8427e-08,4,4,0,4.0173e-18,-2.40972e-18,-0.100003,0.201739,-0.100669,1.21433e-17,-7.30385e-18,6.1564e-18,-0.100003,0.201739,-0.100669,1.19202e-17,-7.2105e-16,3.46869e-16,-3.04811e-09,-3.29507e-07,-1.54298e-06,-1.32778e-15,5.59497e-16,2.67122e-16,-3.04811e-09,-3.29507e-07,-1.54298e-06,-1.63194e-15,-8.72927e-17,-3.76287e-16,0.000151054,-0.0782531,0.0200704,-3.49739e-16,1.76461e-16,-5.39845e-16,0.000151054,-0.0782531,0.0200704,-3.33726e-16
0.622,0,0,0.00307334,-3.3684e-18,0.201035,0.0330933,-0.0275,-0.0275,3.56526e-18,-0.00279919,10.1043,10.1043,6.85451e-08,6.85451e-08,4,4,0,2.54526e-18,-1.64483e-18,-0.100003,0.201739,-0.100669,9.61863e-18,-5.95971e-18,6.50709e-18,-0.100003,0.201739,-0.100669,8.89627e-18,-7.3602e-16,3.82446e-16,-2.39197e-09,-3.5263e-07,-1.59709e-06,-1.26231e-15,6.72071e-16,1.75346e-16,-2.39197e-09,-3.5263e-07,-1.59709e-06,-1.51196e-15,-1.81705e-17,-3.64849e-16,0.000151053,-0.0782531,0.0200705,-2.6547e-16,1.39698e-16,-5.21331e-16,0.000151053,-0.0782531,0.0200705,-2.36138e-16
0.624,0,0,0.00307334,-3.3684e-18,0.201035,0.0330933,-0.0275,-0.0275,3.57063e-18,-0.00279919,10.1043,10.1043,6.86575e-08,6.86575e-08,4,4,0,1.0575e-18,-1.12771e-18,-0.100003,0.201739,-0.100669,7.34216e-18,-4.36435e-18,6.95754e-18,-0.100003,0.201739,-0.100669,5.41984e-18,-7.43883e-16,2.58559e-16,-1.74399e-09,-3.74541e-07,-1.64673e-06,-1.13823e-15,7.97681e-16,2.25225e-16,-1.74399e-09,-3.74541e-07,-1.64673e-06,-1.73822e-15,2.81155e-17,-4.32631e-16,0.000151052,-0.078253,0.0200706,-1.94603e-16,8.3395e-17,-4.16191e-16,0.000151052,-0.078253,0.0200706,-1.54351e-16
0.626,0,0,0.00307334,-3.3684e-18,0.201035,0.0330933,-0.0275,-0.0275,2.99013e-18,-0.00279918,10.1043,10.1043,6.87643e-08,6.87643e-08,4,4,0,-3.88463e-19,-2.43807e-19,-0.100003,0.201739,-0.100669,5.46489e-18,-2.7601e-18,6.90523e-18,-0.100003,0.201739,-0.100669,1.7228e-18,-7.2298e-16,4.41954e-16,-1.10537e-09,-3.95217e-07,-1.69188e-06,-9.38634e-16,8.02124e-16,-2.6154e-17,-1.10537e-09,-3.95217e-07,-1.69188e-06,-1.84852e-15,7.38647e-17,-2.92016e-16,0.000151052,-0.078253,0.0200707,-1.35545e-16,1.77048e-17,-4.92564e-16,0.000151052,-0.078253,0.0200707,-3.32177e-17
0.628,0,0,0.00307334,-3.3684e-18,0.201035,0.0330933,-0.0275,-0.0275,2.66912e-18,-0.00279918,10.1043,10.1043,6.88651e-08,6.88651e-08,4,4,0,-1.85605e-18,5.05607e-19,-0.100003,0.201739,-0.100669,3.14497e-18,-1.02519e-18,7.08443e-18,-0.100003,0.201739,-0.100669,-2.29153e-18,-7.33795e-16,3.74707e-16,-4.77279e-10,-4.1464e-07,-1.73254e-06,-1.15996e-15,8.67457e-16,8.95995e-17,-4.77279e-10,-4.1464e-07,-1.73254e-06,-2.00716e-15,1.14276e-16,-5.49656e-16,0.000151051,-0.0782529,0.0200708,-9.40831e-17,-3.10533e-17,-1.74196e-16,0.000151051,-0.0782529,0.0200708,8.59035e-17
0.63,0,0,0.00307334,-5.05259e-18,0.201035,0.0330933,-0.0275,-0.0275,2.66476e-18,-0.00279917,10.1043,10.1043,6.896e-08,6.896e-08,4,4,0,-3.39731e-18,9.74174e-19,-0.100003,0.201739,-0.100669,6.22007e-19,6.76055e-19,7.38296e-18,-0.100003,0.201739,-0.100669,-5.62934e-18,-7.70629e-16,2.34283e-16,1.39169e-10,-4.32794e-07,-1.76872e-06,-1.26148e-15,8.50621e-16,1.49264e-16,1.39169e-10,-4.32794e-07,-1.76872e-06,-1.66891e-15,1.59839e-16,-4.87391e-16,0.00015105,-0.0782529,0.0200709,-8.01159e-18,-9.23744e-17,-3.2545e-16,0.00015105,-0.0782529,0.0200709,2.18141e-16
0.632,0,0,0.00307334,-5.05259e-18,0.201035,0.0330933,-0.0275,-0.0275,2.88256e-18,-0.00279917,10.1043,10.1043,6.90488e-08,6.90488e-08,4,4,0,-4.9091e-18,1.22422e-18,-0.100003,0.201739,-0.100669,-1.49412e-18,2.2089e-18,7.73331e-18,-0.100003,0.201739,-0.100669,-8.52426e-18,-7.55894e-16,1.25022e-16,7.42901e-10,-4.49665e-07,-1.80042e-06,-1.05807e-15,7.66425e-16,1.7518e-16,7.42901e-10,-4.49665e-07,-1.80042e-06,-1.44746e-15,2.11305e-16,-3.24479e-16,0.000151049,-0.0782528,0.0200711,7.52332e-17,-1.41022e-16,-4.09598e-16,0.000151049,-0.0782528,0.0200711,2.93099e-16
0.634,0,0,0.00307334,-6.73679e-18,0.201035,0.0330933,-0.0275,-0.0275,3.15043e-18,-0.00279917,10.1043,10.1043,6.91316e-08,6.91316e-08,4,4,0,-6.37348e-18,1.38668e-18,-0.100003,0.201739,-0.100669,-3.38627e-18,3.71272e-18,8.00263e-18,-0.100003,0.201739,-0.100669,-1.11824e-17,-7.32189e-16,8.12303e-17,1.3329e-09,-4.65246e-07,-1.82768e-06,-9.46072e-16,7.51908e-16,1.34658e-16,1.3329e-09,-4.65246e-07,-1.82768e-06,-1.32905e-15,2.54567e-16,-1.94285e-16,0.000151048,-0.0782528,0.0200712,1.23577e-16,-1.75056e-16,-4.52769e-16,0.000151048,-0.0782528,0.0200712,3.63464e-16
0.636,0,0,0.00307335,-6.73679e-18,0.201035,0.0330933,-0.0275,-0.0275,2.76259e-18,-0.00279916,10.1043,10.1043,6.92082e-08,6.92082e-08,4,4,0,-7.61234e-18,1.98468e-18,-0.100003,0.201739,-0.100669,-4.88423e-18,5.00225e-18,7.5912e-18,-0.100003,0.201739,-0.100669,-1.43422e-17,-6.19434e-16,2.98999e-16,1.90818e-09,-4.79527e-07,-1.85051e-06,-7.4898e-16,6.44764e-16,-2.05715e-16,1.90818e-09,-4.79527e-07,-1.85051e-06,-1.57991e-15,2.95134e-16,-1.4397e-16,0.000151047,-0.0782527,0.0200713,1.72005e-16,-2.1811e-16,-4.09781e-16,0.000151047,-0.0782527,0.0200713,4.34394e-16
